x;y;z;total-temperature
0.023957908;-0.0054608933;-0.0054608933;323.23492
0.024002502;-0.0050135017;-0.0050135017;323.18765
0.023867091;-0.0049815346;-0.0049815346;323.21576
0.023940027;-0.0048674331;-0.0048674331;323.28296
0.023956588;-0.0048819552;-0.0048819552;323.28296
0.023821922;-0.0048743575;-0.0048743575;323.267
0.023872674;-0.004889145;-0.004889145;323.267
0.023709446;-0.0047845677;-0.0047845677;323.26758
0.023644617;-0.0046391715;-0.0046391715;323.26846
0.023643486;-0.0046180543;-0.0046180543;323.26846
0.023567999;-0.0047462266;-0.0047462266;323.25488
0.02348577;-0.0046627894;-0.0046627894;323.2493
0.023517216;-0.0046013179;-0.0046013179;323.25662
0.023451911;-0.0045967358;-0.0045967358;323.25662
0.023380587;-0.0045279064;-0.0045279064;323.20197
0.023253351;-0.0044650123;-0.0044650123;323.20193
0.023276098;-0.004389009;-0.004389009;323.20193
0.023196867;-0.0044379369;-0.0044379369;323.15927
0.023138253;-0.0043775076;-0.0043775076;323.10629
0.023173681;-0.0043077976;-0.0043077976;323.15442
0.023116112;-0.0042641931;-0.0042641931;323.15442
0.023877537;-0.0053042225;-0.0053042225;323.12787
0.023802519;-0.0050207679;-0.0050207679;323.18253
0.02415543;-0.0051701884;-0.0051701884;323.18649
0.024062254;-0.0051514525;-0.0051514525;323.18649
0.023936145;-0.00535237;-0.00535237;323.18192
0.023949245;-0.0052685491;-0.0052685491;323.18192
0.023933077;-0.0050522066;-0.0050522066;323.22803
0.023955217;-0.0049743396;-0.0049743396;323.22803
0.023714386;-0.0049429853;-0.0049429853;323.21686
0.023728207;-0.0048889644;-0.0048889644;323.26727
0.023685297;-0.0048634061;-0.0048634061;323.26727
0.023664566;-0.004720612;-0.004720612;323.27563
0.023619384;-0.0047810022;-0.0047810022;323.27563
0.023505462;-0.0048089339;-0.0048089339;323.25381
0.023441235;-0.0047465959;-0.0047465959;323.2551
0.023325203;-0.0045726821;-0.0045726821;323.2529
0.023355879;-0.0046104901;-0.0046104901;323.2529
0.023230786;-0.0046618567;-0.0046618567;323.24988
0.02325432;-0.0045586224;-0.0045586224;323.2673
0.023274394;-0.0045762327;-0.0045762327;323.2673
0.023135005;-0.0045286878;-0.0045286878;323.2027
0.023048967;-0.0043784613;-0.0043784613;323.10641
0.022995165;-0.0042513511;-0.0042513511;323.15491
0.023026804;-0.004285974;-0.004285974;323.15491
0.023778901;-0.0052248384;-0.0052248384;323.12592
0.023756778;-0.0050932369;-0.0050932369;323.15332
0.023927495;-0.005148293;-0.005148293;323.21481
0.023948262;-0.0051665069;-0.0051665069;323.21481
0.023689315;-0.0053045773;-0.0053045773;323.12485
0.023668641;-0.0050154547;-0.0050154547;323.1857
0.023530185;-0.0049834028;-0.0049834028;323.21347
0.023600264;-0.0048598354;-0.0048598354;323.28238
0.023621297;-0.0048782835;-0.0048782835;323.28238
0.023535756;-0.0048853722;-0.0048853722;323.26678
0.023492342;-0.0048692464;-0.0048692464;323.26678
0.023376852;-0.0047844551;-0.0047844551;323.26782
0.023308748;-0.0046342458;-0.0046342458;323.26791
0.023305068;-0.0046140407;-0.0046140407;323.26791
0.023231452;-0.0047474331;-0.0047474331;323.25537
0.023144161;-0.0046620681;-0.0046620681;323.24908
0.023171356;-0.0045966706;-0.0045966706;323.25604
0.023108525;-0.004593811;-0.004593811;323.25604
0.023044342;-0.0045317858;-0.0045317858;323.20367
0.02301692;-0.0044419887;-0.0044419887;323.16385
0.022917822;-0.0042759287;-0.0042759287;323.20789
0.022940623;-0.0042959326;-0.0042959326;323.20789
0.023530722;-0.0053046984;-0.0053046984;323.12485
0.023468507;-0.0050226175;-0.0050226175;323.18027
0.023815745;-0.0051709656;-0.0051709656;323.18463
0.023724817;-0.005154504;-0.005154504;323.18463
0.02358982;-0.0053487294;-0.0053487294;323.18005
0.023611402;-0.0052733808;-0.0052733808;323.18005
0.023618465;-0.0049763103;-0.0049763103;323.22604
0.023591861;-0.0050558927;-0.0050558927;323.22604
0.023447007;-0.0053807772;-0.0053807772;323.13211
0.023379343;-0.0049448726;-0.0049448726;323.21631
0.023397604;-0.0048895315;-0.0048895315;323.26743
0.023346344;-0.0048670787;-0.0048670787;323.26743
0.023278922;-0.0047852215;-0.0047852215;323.27646
0.023329042;-0.0047198017;-0.0047198017;323.27646
0.023167141;-0.0048118266;-0.0048118266;323.25479
0.023103619;-0.0047466457;-0.0047466457;323.25571
0.023017848;-0.0046128179;-0.0046128179;323.2551
0.022990057;-0.0045778896;-0.0045778896;323.2551
0.022921702;-0.0044722254;-0.0044722254;323.20389
0.022940217;-0.0043940828;-0.0043940828;323.20389
0.022864118;-0.0044421009;-0.0044421009;323.16165
0.02280244;-0.0043786238;-0.0043786238;323.10696
0.022837609;-0.0043106209;-0.0043106209;323.15479
0.022780299;-0.0042661075;-0.0042661075;323.15479
0.023445092;-0.0052277367;-0.0052277367;323.12512
0.023422973;-0.0050934553;-0.0050934553;323.15244
0.023586288;-0.0051563289;-0.0051563289;323.21405
0.023610057;-0.0051771798;-0.0051771798;323.21405
0.023361379;-0.0053038145;-0.0053038145;323.12347
0.02333381;-0.0050157104;-0.0050157104;323.18634
0.023255805;-0.0048678378;-0.0048678378;323.28342
0.023275414;-0.0048850407;-0.0048850407;323.28342
0.023196466;-0.0049842075;-0.0049842075;323.21655
0.023194944;-0.0048909117;-0.0048909117;323.26791
0.023153752;-0.0048726895;-0.0048726895;323.26791
0.023038633;-0.0047799465;-0.0047799465;323.26822
0.022988515;-0.004696745;-0.004696745;323.26587
0.022925988;-0.0045662532;-0.0045662532;323.26892
0.022944102;-0.0045821439;-0.0045821439;323.26892
0.022803443;-0.0045308452;-0.0045308452;323.20444
0.022714483;-0.0043765218;-0.0043765218;323.10666
0.022661755;-0.0042482824;-0.0042482824;323.15524
0.022692323;-0.0042840331;-0.0042840331;323.15524
0.023395663;-0.0051530381;-0.0051530381;323.18427
0.023479059;-0.0051755919;-0.0051755919;323.18427
0.023288071;-0.0052709323;-0.0052709323;323.1788
0.0232604;-0.0053486782;-0.0053486782;323.1788
0.023281144;-0.0049783313;-0.0049783313;323.22736
0.023263054;-0.0050544241;-0.0050544241;323.22736
0.023137279;-0.0050216578;-0.0050216578;323.18753
0.022874936;-0.0047242255;-0.0047242255;323.25787
0.023060905;-0.004885097;-0.004885097;323.26978
0.023009308;-0.0048575345;-0.0048575345;323.26978
0.022942582;-0.0046777441;-0.0046777441;323.28046
0.022921801;-0.004757456;-0.004757456;323.28046
0.022812599;-0.0046638143;-0.0046638143;323.25134
0.022842854;-0.0046014627;-0.0046014627;323.25729
0.022777893;-0.0045961794;-0.0045961794;323.25729
0.022707621;-0.0045289677;-0.0045289677;323.20291
0.02268034;-0.0044381213;-0.0044381213;323.16293
0.022587808;-0.0042717322;-0.0042717322;323.20801
0.022609448;-0.0042907167;-0.0042907167;323.20801
0.022527635;-0.0044382326;-0.0044382326;323.16083
0.022469124;-0.0043766834;-0.0043766834;323.10706
0.022446981;-0.0042651859;-0.0042651859;323.15506
0.022506526;-0.0043075518;-0.0043075518;323.15506
0.02219075;-0.0041149049;-0.0041149049;323.14929
0.023198308;-0.0053039403;-0.0053039403;323.125
0.023264572;-0.0051514115;-0.0051514115;323.21356
0.02328839;-0.0051723011;-0.0051723011;323.21356
0.02314152;-0.0050866115;-0.0050866115;323.11798
0.023042908;-0.0049407692;-0.0049407692;323.22079
0.022842197;-0.0049385778;-0.0049385778;323.21948
0.022829162;-0.0048050308;-0.0048050308;323.25674
0.022919131;-0.0048540649;-0.0048540649;323.28455
0.022938393;-0.004870961;-0.004870961;323.28455
0.022766827;-0.0047446196;-0.0047446196;323.25647
0.022651238;-0.0045740763;-0.0045740763;323.25449
0.022682056;-0.0046111443;-0.0046111443;323.25449
0.02258312;-0.0044664289;-0.0044664289;323.20306
0.022605872;-0.0043880665;-0.0043880665;323.20306
0.02246446;-0.0045295544;-0.0045295544;323.20364
0.022377556;-0.0043784813;-0.0043784813;323.10635
0.022323458;-0.0042510326;-0.0042510326;323.15494
0.022355398;-0.0042859912;-0.0042859912;323.15494
0.022131247;-0.0041736956;-0.0041736956;323.10416
0.023031371;-0.0053369105;-0.0053369105;323.09857
0.023202168;-0.0052053053;-0.0052053053;323.15674
0.023163678;-0.0051791016;-0.0051791016;323.15674
0.023058571;-0.0050813225;-0.0050813225;323.07697
0.022938244;-0.0049724807;-0.0049724807;323.22144
0.022972018;-0.0049301437;-0.0049301437;323.22144
0.022783263;-0.0049808947;-0.0049808947;323.18259
0.022813605;-0.0048635402;-0.0048635402;323.27002
0.022856707;-0.0048793443;-0.0048793443;323.27002
0.022699988;-0.0047807018;-0.0047807018;323.26752
0.022649938;-0.0046989527;-0.0046989527;323.26517
0.022582009;-0.0045616124;-0.0045616124;323.26831
0.022601185;-0.0045784358;-0.0045784358;323.26831
0.02253597;-0.0047262223;-0.0047262223;323.25705
0.022473617;-0.0046614679;-0.0046614679;323.25085
0.022500709;-0.0045971884;-0.0045971884;323.25662
0.02243864;-0.0045933262;-0.0045933262;323.25662
0.022369491;-0.0045319549;-0.0045319549;323.2038
0.022341102;-0.004442431;-0.004442431;323.16415
0.022245953;-0.0042752777;-0.0042752777;323.20776
0.022268683;-0.0042952201;-0.0042952201;323.20776
0.022191251;-0.0044425395;-0.0044425395;323.16208
0.0221311;-0.0043786434;-0.0043786434;323.1069
0.022108963;-0.0042661866;-0.0042661866;323.15469
0.022166042;-0.0043103057;-0.0043103057;323.15469
0.022789672;-0.0050482028;-0.0050482028;323.09467
0.022919515;-0.0053369813;-0.0053369813;323.15955
0.022886837;-0.0053817946;-0.0053817946;323.15955
0.023080669;-0.0052329698;-0.0052329698;323.1279
0.023036292;-0.0051738131;-0.0051738131;323.1279
0.022879303;-0.005081465;-0.005081465;323.15906
0.02296894;-0.0050480603;-0.0050480603;323.15906
0.022703329;-0.0049400004;-0.0049400004;323.2175
0.022719162;-0.0048818798;-0.0048818798;323.26862
0.022667879;-0.0048594526;-0.0048594526;323.26862
0.022580981;-0.0047622346;-0.0047622346;323.27954
0.022599911;-0.0046787472;-0.0046787472;323.27954
0.022496648;-0.0048118713;-0.0048118713;323.25601
0.022434294;-0.0047471165;-0.0047471165;323.25629
0.02234366;-0.0046091075;-0.0046091075;323.25522
0.022310803;-0.0045759524;-0.0045759524;323.25522
0.022244429;-0.0044730869;-0.0044730869;323.20419
0.02226417;-0.0043941285;-0.0043941285;323.20419
0.022132576;-0.0045292466;-0.0045292466;323.20279
0.022045359;-0.0043794499;-0.0043794499;323.10376
0.022023199;-0.0042869588;-0.0042869588;323.15298
0.021994622;-0.0042475834;-0.0042475834;323.15298
0.022708327;-0.0050890287;-0.0050890287;323.11835
0.02285702;-0.0051739556;-0.0051739556;323.18686
0.022924377;-0.0052330415;-0.0052330415;323.18686
0.022678839;-0.0053027705;-0.0053027705;323.12714
0.02265062;-0.0050148009;-0.0050148009;323.18738
0.022521742;-0.0049822922;-0.0049822922;323.21506
0.022581229;-0.0048612091;-0.0048612091;323.28275
0.022598885;-0.0048766979;-0.0048766979;323.28275
0.022523949;-0.004885064;-0.004885064;323.26749
0.022484383;-0.0048717377;-0.0048717377;323.26749
0.022368908;-0.0047830399;-0.0047830399;323.26785
0.022313267;-0.0046963296;-0.0046963296;323.26563
0.022247424;-0.0045654033;-0.0045654033;323.26855
0.022262657;-0.0045787687;-0.0045787687;323.26855
0.022203421;-0.0047251582;-0.0047251582;323.25702
0.022141732;-0.0046596788;-0.0046596788;323.25018
0.022170464;-0.0045977444;-0.0045977444;323.25571
0.022108791;-0.0045921351;-0.0045921351;323.25571
0.022036543;-0.0045308224;-0.0045308224;323.2027
0.022009477;-0.0044449219;-0.0044449219;323.16248
0.021908684;-0.0042674243;-0.0042674243;323.20627
0.021937305;-0.0042925379;-0.0042925379;323.20627
0.022522712;-0.0053028897;-0.0053028897;323.12515
0.022463053;-0.0050232392;-0.0050232392;323.18182
0.022730464;-0.0051977099;-0.0051977099;323.16037
0.022671403;-0.0051460448;-0.0051460448;323.16037
0.022601312;-0.005267316;-0.005267316;323.17972
0.022583002;-0.0053487215;-0.0053487215;323.17972
0.022597454;-0.0049739252;-0.0049739252;323.22696
0.022577591;-0.0050556655;-0.0050556655;323.22696
0.022436159;-0.0053842901;-0.0053842901;323.13184
0.02237252;-0.0049414872;-0.0049414872;323.21753
0.022391638;-0.0048872139;-0.0048872139;323.26804
0.022338519;-0.0048632701;-0.0048632701;323.26804
0.022265146;-0.0046765711;-0.0046765711;323.27966
0.022249887;-0.0047610109;-0.0047610109;323.27966
0.022161806;-0.0048107542;-0.0048107542;323.25604
0.022100115;-0.0047452743;-0.0047452743;323.2558
0.021978429;-0.004576039;-0.004576039;323.25409
0.022012746;-0.004606789;-0.004606789;323.25409
0.021907821;-0.004477106;-0.004477106;323.20175
0.021930002;-0.0043973858;-0.0043973858;323.20175
0.021838995;-0.0044281236;-0.0044281236;323.16718
0.022440827;-0.0052274917;-0.0052274917;323.12396
0.022418713;-0.0050919564;-0.0050919564;323.1517
0.022575384;-0.0051535768;-0.0051535768;323.21356
0.022593817;-0.0051697474;-0.0051697474;323.21356
0.022354269;-0.0053088921;-0.0053088921;323.12131
0.022328177;-0.0050102039;-0.0050102039;323.18579
0.022249861;-0.0048610182;-0.0048610182;323.28314
0.022267602;-0.0048765833;-0.0048765833;323.28314
0.022186413;-0.0049775708;-0.0049775708;323.2157
0.021978961;-0.0046973773;-0.0046973773;323.26495
0.022190472;-0.0048848963;-0.0048848963;323.26846
0.022148887;-0.0048704841;-0.0048704841;323.26846
0.022033378;-0.0047817007;-0.0047817007;323.2673
0.021914275;-0.0045698751;-0.0045698751;323.26773
0.021929165;-0.0045829378;-0.0045829378;323.26773
0.021580109;-0.0042721117;-0.0042721117;323.20715
0.021602472;-0.0042917305;-0.0042917305;323.20715
0.021781156;-0.0045176391;-0.0045176391;323.19989
0.021498688;-0.0043082256;-0.0043082256;323.15384
0.021439731;-0.0042655147;-0.0042655147;323.15384
0.021533936;-0.0043940488;-0.0043940488;323.13129
0.022393445;-0.0051549091;-0.0051549091;323.18304
0.022475168;-0.0051757749;-0.0051757749;323.18304
0.022276247;-0.005279386;-0.005279386;323.17712
0.022244988;-0.0053548254;-0.0053548254;323.17712
0.022276385;-0.0049692444;-0.0049692444;323.22626
0.022254581;-0.0050463532;-0.0050463532;323.22626
0.022126356;-0.0050186017;-0.0050186017;323.18518
0.021866458;-0.0047270916;-0.0047270916;323.25607
0.021929726;-0.0046797213;-0.0046797213;323.27945
0.021911571;-0.0047634472;-0.0047634472;323.27945
0.021999599;-0.0048641711;-0.0048641711;323.26871
0.022053421;-0.0048874752;-0.0048874752;323.26871
0.021805393;-0.0046616378;-0.0046616378;323.24817
0.021835044;-0.0046012248;-0.0046012248;323.25336
0.021770751;-0.0045979712;-0.0045979712;323.25336
0.021630712;-0.0043770666;-0.0043770666;323.18515
0.021640047;-0.0043441951;-0.0043441951;323.18515
0.021684056;-0.0045139478;-0.0045139478;323.19925
0.021532824;-0.0044721747;-0.0044721747;323.16464
0.021448014;-0.0043705585;-0.0043705585;323.12411
0.021344475;-0.0042867325;-0.0042867325;323.15421
0.021308279;-0.0042535858;-0.0042535858;323.15421
0.021470236;-0.004403892;-0.004403892;323.14291
0.022099689;-0.0053832247;-0.0053832247;323.13394
0.022185363;-0.0053090244;-0.0053090244;323.12308
0.022250509;-0.0051502991;-0.0051502991;323.21164
0.02228108;-0.0051771202;-0.0051771202;323.21164
0.022130126;-0.0050846897;-0.0050846897;323.11469
0.022034951;-0.0049429177;-0.0049429177;323.21927
0.021838076;-0.0049421857;-0.0049421857;323.21735
0.021825045;-0.0048108981;-0.0048108981;323.25571
0.0219083;-0.0048635933;-0.0048635933;323.28296
0.021927012;-0.0048800097;-0.0048800097;323.28296
0.02176398;-0.0047454443;-0.0047454443;323.25446
0.021673629;-0.0046099946;-0.0046099946;323.25061
0.021640858;-0.0045749694;-0.0045749694;323.25061
0.021586424;-0.004500499;-0.004500499;323.20419
0.021647507;-0.0044551734;-0.0044551734;323.20419
0.021459037;-0.0045312964;-0.0045312964;323.19995
0.021352777;-0.0043721348;-0.0043721348;323.12109
0.021230375;-0.0042796419;-0.0042796419;323.20752
0.021251177;-0.004297894;-0.004297894;323.20752
0.021409497;-0.0044958624;-0.0044958624;323.17746
0.021197418;-0.0044056051;-0.0044056051;323.13718
0.021099964;-0.0042686183;-0.0042686183;323.15506
0.021154717;-0.0043128585;-0.0043128585;323.15506
0.022022076;-0.0053373948;-0.0053373948;323.10007
0.022186048;-0.0052067623;-0.0052067623;323.15451
0.02215228;-0.0051771817;-0.0051771817;323.15451
0.022051891;-0.0050819633;-0.0050819633;323.07687
0.021930365;-0.0049757636;-0.0049757636;323.21964
0.021962384;-0.0049360693;-0.0049360693;323.21964
0.021780344;-0.004981861;-0.004981861;323.18124
0.021851385;-0.0048860749;-0.0048860749;323.26804
0.021813244;-0.0048697349;-0.0048697349;323.26804
0.021697894;-0.0047804215;-0.0047804215;323.26547
0.021642199;-0.0046955603;-0.0046955603;323.26245
0.021572247;-0.0045614908;-0.0045614908;323.26678
0.021590136;-0.0045771864;-0.0045771864;323.26678
0.021523908;-0.0047247522;-0.0047247522;323.25427
0.021468194;-0.0046622376;-0.0046622376;323.24826
0.021435076;-0.0045962124;-0.0045962124;323.2543
0.021494687;-0.004598082;-0.004598082;323.2543
0.021295419;-0.0043984442;-0.0043984442;323.18915
0.021295739;-0.0043572825;-0.0043572825;323.18915
0.021352872;-0.0045262421;-0.0045262421;323.20508
0.021098496;-0.0043691196;-0.0043691196;323.12634
0.021200662;-0.0044841911;-0.0044841911;323.173
0.02112072;-0.0044024531;-0.0044024531;323.14423
0.020845378;-0.0041144844;-0.0041144844;323.15137
0.021007152;-0.0042835888;-0.0042835888;323.15518
0.020969197;-0.0042479844;-0.0042479844;323.15518
0.020896995;-0.0041713063;-0.0041713063;323.19394
0.020920642;-0.0040883929;-0.0040883929;323.19394
0.02176784;-0.0053825001;-0.0053825001;323.13342
0.021782996;-0.0050488436;-0.0050488436;323.09424
0.021878602;-0.0053821155;-0.0053821155;323.16086
0.021910222;-0.005337467;-0.005337467;323.16086
0.022073982;-0.0052336133;-0.0052336133;323.12811
0.022029607;-0.0051744548;-0.0051744548;323.12811
0.021872625;-0.0050821058;-0.0050821058;323.15863
0.021962261;-0.0050487011;-0.0050487011;323.15863
0.021701163;-0.0049447198;-0.0049447198;323.21368
0.02172075;-0.0048887054;-0.0048887054;323.26593
0.021666462;-0.0048648454;-0.0048648454;323.26593
0.021591501;-0.0046762675;-0.0046762675;323.27673
0.021569675;-0.0047596595;-0.0047596595;323.27673
0.021485746;-0.0048095859;-0.0048095859;323.25409
0.02143003;-0.0047470713;-0.0047470713;323.25409
0.021342745;-0.0046152663;-0.0046152663;323.25235
0.021310084;-0.0045807306;-0.0045807306;323.25235
0.021318054;-0.0044770096;-0.0044770096;323.20786
0.021255894;-0.0045145014;-0.0045145014;323.20786
0.021005705;-0.0043658172;-0.0043658172;323.12259
0.021124355;-0.0045318156;-0.0045318156;323.19955
0.021064913;-0.0044912179;-0.0044912179;323.17493
0.02085411;-0.0043992833;-0.0043992833;323.14035
0.020785937;-0.0041738707;-0.0041738707;323.10617
0.020891568;-0.0042715818;-0.0042715818;323.2088
0.020911353;-0.0042889421;-0.0042889421;323.2088
0.02167427;-0.0053036287;-0.0053036287;323.12595
0.021702953;-0.0050889715;-0.0050889715;323.11725
0.02185034;-0.0051745977;-0.0051745977;323.18732
0.021917691;-0.005233685;-0.005233685;323.18732
0.021645993;-0.0050184974;-0.0050184974;323.18372
0.021509992;-0.0049851499;-0.0049851499;323.21118
0.021565735;-0.0048634;-0.0048634;323.27994
0.021588922;-0.0048837438;-0.0048837438;323.27994
0.021474034;-0.004868608;-0.004868608;323.26447
0.021508254;-0.0048875152;-0.0048875152;323.26447
0.021360466;-0.0047859219;-0.0047859219;323.26572
0.021306319;-0.0047044284;-0.0047044284;323.26379
0.021238619;-0.0045689642;-0.0045689642;323.26697
0.021257991;-0.0045859604;-0.0045859604;323.26697
0.021191483;-0.0047321199;-0.0047321199;323.25543
0.02113351;-0.0046632863;-0.0046632863;323.2489
0.020947928;-0.0043476131;-0.0043476131;323.19006
0.02094236;-0.0043889475;-0.0043889475;323.19006
0.021160154;-0.0046011168;-0.0046011168;323.25412
0.021101119;-0.0045942795;-0.0045942795;323.25412
0.021005852;-0.0045216805;-0.0045216805;323.20367
0.020855362;-0.004481303;-0.004481303;323.17264
0.020785796;-0.0043762433;-0.0043762433;323.11234
0.020817667;-0.0043072556;-0.0043072556;323.15817
0.020763656;-0.0042663664;-0.0042663664;323.15817
0.020510616;-0.00411592;-0.00411592;323.15259
0.021515379;-0.0053037503;-0.0053037503;323.12369
0.021456093;-0.0050223377;-0.0050223377;323.17963
0.021595905;-0.0052693565;-0.0052693565;323.17847
0.021576481;-0.0053486153;-0.0053486153;323.17847
0.021725088;-0.0051995339;-0.0051995339;323.15915
0.021667331;-0.0051471698;-0.0051471698;323.15915
0.021566587;-0.0050586718;-0.0050586718;323.22318
0.021588041;-0.0049813804;-0.0049813804;323.22318
0.021362223;-0.0049433238;-0.0049433238;323.215
0.0213819;-0.0048872288;-0.0048872288;323.26593
0.021324052;-0.0048670573;-0.0048670573;323.26593
0.021233773;-0.0047709001;-0.0047709001;323.27808
0.021254249;-0.0046869298;-0.0046869298;323.27808
0.021152578;-0.0048138807;-0.0048138807;323.25443
0.021094607;-0.0047450471;-0.0047450471;323.25446
0.020963302;-0.0044709467;-0.0044709467;323.20914
0.020908156;-0.0045116958;-0.0045116958;323.20914
0.021006202;-0.0046116877;-0.0046116877;323.2514
0.020970376;-0.0045796861;-0.0045796861;323.2514
0.020787584;-0.0045319586;-0.0045319586;323.19641
0.020732256;-0.0044682119;-0.0044682119;323.1358
0.020672321;-0.0042803902;-0.0042803902;323.16052
0.020635096;-0.0042427154;-0.0042427154;323.16052
0.020584349;-0.0040931306;-0.0040931306;323.19592
0.020562967;-0.004170673;-0.004170673;323.19592
0.02045262;-0.0041720043;-0.0041720043;323.10815
0.021333555;-0.0053024464;-0.0053024464;323.12582
0.021418868;-0.0052223564;-0.0052223564;323.12808
0.021396747;-0.0051001403;-0.0051001403;323.15454
0.021568326;-0.005154008;-0.005154008;323.21179
0.021588899;-0.0051720571;-0.0051720571;323.21179
0.021302877;-0.0050211269;-0.0050211269;323.18604
0.021180054;-0.0049885078;-0.0049885078;323.21323
0.02123267;-0.0048695509;-0.0048695509;323.28091
0.021249408;-0.0048842351;-0.0048842351;323.28091
0.021178076;-0.0048905369;-0.0048905369;323.26492
0.021140277;-0.0048736464;-0.0048736464;323.26492
0.021027127;-0.0047833156;-0.0047833156;323.26563
0.020971129;-0.0047019464;-0.0047019464;323.26334
0.020895153;-0.004569679;-0.004569679;323.26633
0.020914823;-0.0045869355;-0.0045869355;323.26633
0.020855909;-0.00473209;-0.00473209;323.25421
0.020796737;-0.0046662735;-0.0046662735;323.2468
0.020765871;-0.0045968574;-0.0045968574;323.2504
0.020820646;-0.0046041855;-0.0046041855;323.2504
0.020673586;-0.0044983313;-0.0044983313;323.16705
0.020635812;-0.0044030063;-0.0044030063;323.1492
0.020561242;-0.0042642406;-0.0042642406;323.21152
0.020579508;-0.0042802673;-0.0042802673;323.21152
0.02051021;-0.0044364459;-0.0044364459;323.16306
0.020452479;-0.0043730442;-0.0043730442;323.11295
0.020486608;-0.0043019853;-0.0043019853;323.15973
0.020430338;-0.0042645014;-0.0042645014;323.15973
0.021090226;-0.0053852363;-0.0053852363;323.13168
0.021180825;-0.005302561;-0.005302561;323.12592
0.021123165;-0.0050274967;-0.0050274967;323.18076
0.021240855;-0.0053482354;-0.0053482354;323.18039
0.021258419;-0.0052659591;-0.0052659591;323.18039
0.021452373;-0.005169943;-0.005169943;323.18509
0.021357039;-0.0051561319;-0.0051561319;323.18509
0.021247914;-0.0049822098;-0.0049822098;323.22586
0.021233151;-0.0050654975;-0.0050654975;323.22586
0.021028152;-0.0049431329;-0.0049431329;323.21539
0.020992065;-0.0048657572;-0.0048657572;323.26584
0.021047242;-0.0048872544;-0.0048872544;323.26584
0.020915598;-0.0046872422;-0.0046872422;323.27725
0.020900285;-0.0047702882;-0.0047702882;323.27725
0.020819023;-0.0048137847;-0.0048137847;323.25418
0.020759849;-0.0047479682;-0.0047479682;323.2533
0.02067408;-0.0046120794;-0.0046120794;323.24628
0.020637121;-0.0045772996;-0.0045772996;323.24628
0.020563398;-0.0044664959;-0.0044664959;323.20471
0.020580284;-0.0043813954;-0.0043813954;323.20471
0.020452155;-0.0045311176;-0.0045311176;323.19769
0.020394424;-0.0044677164;-0.0044677164;323.13623
0.020171195;-0.0041155438;-0.0041155438;323.15274
0.020336097;-0.0042848941;-0.0042848941;323.16089
0.020298226;-0.0042495732;-0.0042495732;323.16089
0.02024362;-0.0040898151;-0.0040898151;323.19586
0.020222902;-0.0041726516;-0.0041726516;323.19586
0.020998413;-0.0053013205;-0.0053013205;323.12598
0.021089012;-0.0052186451;-0.0052186451;323.12985
0.021066889;-0.0050999499;-0.0050999499;323.15695
0.021235133;-0.0051604197;-0.0051604197;323.21417
0.0212484;-0.0051720594;-0.0051720594;323.21417
0.020971874;-0.005015586;-0.005015586;323.18771
0.020845687;-0.0049785716;-0.0049785716;323.21631
0.020904643;-0.0048674508;-0.0048674508;323.28094
0.020920739;-0.0048815706;-0.0048815706;323.28094
0.020847254;-0.0048846207;-0.0048846207;323.26642
0.020806009;-0.0048691523;-0.0048691523;323.26642
0.020690968;-0.0047819722;-0.0047819722;323.26471
0.02063608;-0.004698222;-0.004698222;323.26053
0.020564778;-0.0045670937;-0.0045670937;323.26477
0.020582441;-0.0045825904;-0.0045825904;323.26477
0.020517915;-0.0047259331;-0.0047259331;323.25418
0.020461312;-0.0046625989;-0.0046625989;323.24701
0.020428186;-0.0045942399;-0.0045942399;323.25067
0.020487621;-0.0046001654;-0.0046001654;323.25067
0.020334713;-0.0044968347;-0.0044968347;323.16656
0.020298542;-0.0044065099;-0.0044065099;323.14853
0.020166701;-0.004439956;-0.004439956;323.16306
0.02011404;-0.0043775514;-0.0043775514;323.1142
0.020114178;-0.0041745664;-0.0041745664;323.1076
0.020219294;-0.0042734588;-0.0042734588;323.21133
0.020239772;-0.004291425;-0.004291425;323.21133
0.020755399;-0.0053880378;-0.0053880378;323.13303
0.02084537;-0.0053014359;-0.0053014359;323.12601
0.020786069;-0.0050187078;-0.0050187078;323.18365
0.02092245;-0.0052631251;-0.0052631251;323.18045
0.020903341;-0.0053474805;-0.0053474805;323.18045
0.021029657;-0.0051542302;-0.0051542302;323.18716
0.021125741;-0.0051704329;-0.0051704329;323.18716
0.020919636;-0.004975521;-0.004975521;323.22705
0.020901972;-0.0050553516;-0.0050553516;323.22705
0.020690473;-0.0049376893;-0.0049376893;323.21753
0.020708844;-0.0048820847;-0.0048820847;323.2673
0.020652978;-0.0048607211;-0.0048607211;323.2673
0.020581426;-0.0046789758;-0.0046789758;323.27609
0.020560892;-0.0047598667;-0.0047598667;323.27609
0.020478956;-0.0048059835;-0.0048059835;323.25388
0.020422352;-0.0047426494;-0.0047426494;323.25314
0.020297201;-0.0045783357;-0.0045783357;323.24612
0.020332946;-0.0046123392;-0.0046123392;323.24612
0.020240156;-0.0043891971;-0.0043891971;323.20428
0.020218847;-0.0044690049;-0.0044690049;323.20428
0.020113649;-0.0045327521;-0.0045327521;323.19843
0.020060988;-0.004470347;-0.004470347;323.13846
0.019825893;-0.0040929508;-0.0040929508;323.12604
0.020145306;-0.0043088486;-0.0043088486;323.1615
0.020091899;-0.0042670653;-0.0042670653;323.1615
